"District","Nitrogen - High","Nitrogen - Medium","Nitrogen - Low","Phosphorous - High","Phosphorous - Medium","Phosphorous - Low","Potassium - High","Potassium - Medium","Potassium - Low","OC - High","OC - Medium","OC - Low","EC - Saline","EC - Non Saline","pH - Acidic","pH - Neutral","pH - Alkaline"
"Soreng","0.6188118811881188%","59.45094509450945%","39.93024302430243%","80.9940536295299%","17.53618310333221%","1.4697632671378884%","26.57859381997313%","57.85938199731303%","15.562024182713838%","28.631221719457013%","40.99547511312217%","30.373303167420815%","1.1534025374855825%","98.84659746251442%","86.68807994289793%","13.204853675945753%","0.10706638115631692%"
"Namchi","0.10124873439082012%","49.8143773202835%","50.08437394532568%","78.90050590219224%","16%","5.099494097807757%","67.49578699022582%","27.29356252106505%","5.210650488709134%","95.17917511832319%","3.1440162271805274%","1.6768086544962812%","0.7990790275614545%","99.20092097243854%","43.11507801321796%","56.673707160863934%","0.21121482591810314%"
"Gyalshing","1.4066378597039624%","76.1331249425393%","22.460237197756733%","49.40519765739385%","50.301976573938504%","0.29282576866764276%","3.3403303824039425%","78.80806790179794%","17.851601715798118%","91.66358253145818%","7.161361954108068%","1.1750555144337527%","0.3180245065943317%","99.68197549340567%","30.433545204439806%","69.52850773171426%","0.03794706384593492%"
"Gangtok","9.386195366610938%","72.64150943396227%","17.972295199426796%","75.51288167938931%","24.355916030534353%","0.13120229007633588%","18.546754020250148%","80.70279928528886%","0.7504466944609887%","29.731022115959355%","53.38912133891213%","16.87985654512851%","0.05992329817833174%","99.94007670182167%","52.398791540785496%","47.516616314199396%","0.08459214501510574%"
"Mangan","0.0629458665547629%","72.49265631556861%","27.444397817876627%","82.0545073375262%","17.631027253668762%","0.31446540880503143%","7.5376884422110555%","90.32663316582915%","2.135678391959799%","18.15111861544956%","45.08231321232588%","36.76656817222457%","15.717926932880204%","84.2820730671198%","24.490233955784504%","75.5097660442155%","0%"
"Pakyong","11.92112676056338%","74.98591549295774%","13.092957746478874%","72.87204216664797%","26.92609622070203%","0.2018616126499944%","17.927797026936403%","79.38973957751202%","2.6824633955515815%","31.05209397344229%","40.31324480762683%","28.634661218930884%","0.1721763085399449%","99.82782369146005%","37.897453948140324%","62.03214830458759%","0.0703977472720873%"
